 id time_cycles setting_1 setting_2 setting_3 s_1 s_2 s_3 s_4 s_5 s_6 s_7 s_8 s_9 s_10 s_11 s_12 s_13 s_14 s_15 s_16 s_17 s_18 s_19 s_20 s_21
19950 97 63 0.0022 -0.0002 100.0 518.67 642.13 1582.1 1403.19 14.62 21.61 554.48 2388.01 9050.28 1.3 47.32 521.77 2388.06 8138.39 8.3869 0.03 391 2388 100.0 38.88 23.4148
19951 97 64 0.0023 0.0005 100.0 518.67 642.79 1589.27 1407.02 14.62 21.61 553.76 2388.03 9055.89 1.3 47.55 521.74 2388.08 8130.93 8.3974 0.03 393 2388 100.0 39.14 23.4789
19952 97 65 0.001 0.0003 100.0 518.67 642.33 1589.93 1401.49 14.62 21.61 553.76 2388.06 9052.97 1.3 47.25 522.25 2388.06 8130.7 8.3973 0.03 391 2388 100.0 39.11 23.3553
19953 97 66 0.0006 -0.0002 100.0 518.67 642.36 1586.09 1398.94 14.62 21.61 554.81 2387.98 9055.43 1.3 47.28 521.94 2388.05 8134.6 8.3912 0.03 391 2388 100.0 38.96 23.3096
19954 97 67 -0.0012 0.0002 100.0 518.67 641.84 1587.48 1399.75 14.62 21.61 554.09 2388.07 9045.36 1.3 47.3 522.27 2388.06 8135.61 8.4088 0.03 392 2388 100.0 39.02 23.3317
19955 97 68 -0.0001 -0.0003 100.0 518.67 642.8 1586.3 1410.08 14.62 21.61 554.53 2388.02 9051.89 1.3 47.26 521.63 2388.09 8132.53 8.4296 0.03 392 2388 100.0 38.88 23.322
19956 97 69 0.0001 -0.0001 100.0 518.67 642.08 1588.54 1403.75 14.62 21.61 553.73 2388.09 9046.68 1.3 47.37 521.56 2388.08 8133.05 8.4384 0.03 392 2388 100.0 38.92 23.4121
19957 97 70 0.0043 0.0004 100.0 518.67 642.82 1592.36 1405.12 14.62 21.61 554.22 2388.02 9047.99 1.3 47.31 521.51 2388.1 8133.67 8.3962 0.03 393 2388 100.0 38.65 23.3209
19958 97 71 0.0007 0.0002 100.0 518.67 642.54 1581.77 1399.57 14.62 21.61 553.52 2388.1 9051.84 1.3 47.18 522.05 2388.06 8138.31 8.4194 0.03 391 2388 100.0 39.13 23.3154
19959 97 72 -0.0041 0.0003 100.0 518.67 642.54 1583.8 1398.84 14.62 21.61 553.82 2388.07 9046.93 1.3 47.31 522.15 2388.06 8134.35 8.4215 0.03 392 2388 100.0 38.92 23.3605
19960 97 73 0.0011 -0.0001 100.0 518.67 642.63 1589.65 1396.99 14.62 21.61 553.8 2388.06 9057.04 1.3 47.16 521.75 2388.05 8135.52 8.4474 0.03 391 2388 100.0 39.01 23.2935
19961 97 74 0.0015 0.0001 100.0 518.67 642.72 1585.51 1405.09 14.62 21.61 553.49 2388.05 9047.51 1.3 47.25 521.79 2388.05 8133.17 8.4083 0.03 393 2388 100.0 39.0 23.4709
19962 97 75 -0.0 0.0003 100.0 518.67 641.75 1583.07 1394.1 14.62 21.61 554.18 2388.02 9053.6 1.3 47.36 521.71 2388.05 8136.41 8.4248 0.03 392 2388 100.0 39.04 23.4469
19963 97 76 -0.0015 0.0003 100.0 518.67 642.55 1594.18 1397.69 14.62 21.61 553.79 2388.07 9051.56 1.3 47.3 521.64 2388.05 8135.86 8.3807 0.03 391 2388 100.0 38.88 23.3753
19964 97 77 0.0014 0.0003 100.0 518.67 641.99 1589.68 1397.96 14.62 21.61 553.72 2388.08 9055.44 1.3 47.33 521.85 2388.05 8136.2 8.3881 0.03 391 2388 100.0 39.13 23.4601
19965 97 78 0.002 0.0002 100.0 518.67 642.71 1586.59 1395.52 14.62 21.61 553.78 2388.12 9049.21 1.3 47.39 521.78 2388.04 8140.49 8.4215 0.03 391 2388 100.0 38.99 23.3327
19966 97 79 -0.0006 0.0004 100.0 518.67 642.69 1585.42 1403.55 14.62 21.61 554.21 2388.11 9050.39 1.3 47.41 521.61 2388.07 8130.53 8.3962 0.03 391 2388 100.0 38.93 23.3538
19967 97 80 0.0013 0.0005 100.0 518.67 642.14 1593.81 1403.63 14.62 21.61 553.95 2388.11 9057.98 1.3 47.35 522.42 2388.08 8133.7 8.4392 0.03 393 2388 100.0 39.0 23.4231
19968 97 81 -0.0022 0.0001 100.0 518.67 642.03 1582.72 1406.88 14.62 21.61 554.47 2388.1 9051.08 1.3 47.34 521.7 2388.09 8137.23 8.4118 0.03 394 2388 100.0 39.0 23.358
19969 97 82 -0.0 -0.0003 100.0 518.67 642.17 1587.36 1405.01 14.62 21.61 553.62 2388.04 9051.34 1.3 47.31 521.9 2388.04 8136.02 8.3993 0.03 392 2388 100.0 38.86 23.3195
19970 97 83 0.0004 0.0005 100.0 518.67 641.8 1586.4 1401.99 14.62 21.61 554.63 2388.07 9049.75 1.3 47.34 521.68 2388.02 8139.25 8.3983 0.03 392 2388 100.0 38.88 23.4053
19971 97 84 -0.003 -0.0 100.0 518.67 642.32 1588.41 1398.78 14.62 21.61 553.48 2387.98 9047.51 1.3 47.46 521.83 2388.1 8132.8 8.4156 0.03 392 2388 100.0 39.0 23.3418
19972 97 85 -0.0016 0.0002 100.0 518.67 641.72 1585.21 1404.34 14.62 21.61 554.28 2388.08 9054.65 1.3 47.47 522.26 2388.03 8136.62 8.4191 0.03 392 2388 100.0 38.95 23.3684
19973 97 86 0.0034 0.0004 100.0 518.67 642.88 1588.18 1409.81 14.62 21.61 553.52 2388.11 9063.68 1.3 47.35 521.69 2388.03 8136.09 8.4322 0.03 392 2388 100.0 38.78 23.4272
19974 97 87 0.0011 0.0002 100.0 518.67 642.0 1583.72 1404.24 14.62 21.61 553.92 2388.03 9049.81 1.3 47.18 522.21 2388.0 8137.73 8.3785 0.03 391 2388 100.0 38.95 23.4476
19975 97 88 0.0006 -0.0004 100.0 518.67 642.12 1594.19 1400.61 14.62 21.61 554.01 2388.1 9054.78 1.3 47.3 522.84 2388.05 8132.2 8.4289 0.03 390 2388 100.0 38.95 23.3203
19976 97 89 0.0034 -0.0001 100.0 518.67 642.61 1587.81 1402.91 14.62 21.6 553.28 2388.06 9047.27 1.3 47.1 522.24 2387.98 8133.95 8.4098 0.03 393 2388 100.0 38.99 23.4547
19977 97 90 -0.0019 0.0 100.0 518.67 642.13 1584.2 1404.87 14.62 21.61 554.34 2388.09 9054.53 1.3 47.3 521.8 2388.07 8136.47 8.4064 0.03 393 2388 100.0 38.84 23.3341
19978 97 91 0.0011 0.0005 100.0 518.67 642.28 1585.09 1408.85 14.62 21.61 554.3 2388.04 9044.66 1.3 47.48 522.06 2388.08 8131.78 8.4211 0.03 393 2388 100.0 38.85 23.3086
19979 97 92 0.002 -0.0001 100.0 518.67 642.38 1585.62 1394.79 14.62 21.61 554.16 2388.04 9057.93 1.3 47.16 522.25 2388.06 8138.23 8.4269 0.03 393 2388 100.0 38.91 23.2869
19980 97 93 0.0006 -0.0004 100.0 518.67 642.22 1591.29 1402.35 14.62 21.61 554.48 2388.03 9057.8 1.3 47.47 521.7 2388.03 8134.03 8.3951 0.03 392 2388 100.0 39.01 23.4255
19981 97 94 0.0004 0.0005 100.0 518.67 641.7 1586.5 1403.53 14.62 21.61 554.04 2388.06 9055.3 1.3 47.69 522.02 2388.06 8136.27 8.4126 0.03 393 2388 100.0 38.86 23.3617
19982 97 95 -0.0013 0.0004 100.0 518.67 642.7 1581.04 1399.25 14.62 21.61 554.54 2388.09 9046.3 1.3 47.45 521.1 2388.01 8134.96 8.3851 0.03 392 2388 100.0 39.06 23.3327
19983 97 96 -0.0009 0.0003 100.0 518.67 642.54 1585.88 1403.22 14.62 21.61 553.66 2388.04 9054.08 1.3 47.32 521.93 2388.04 8134.95 8.4238 0.03 393 2388 100.0 38.88 23.3649
19984 97 97 0.0038 0.0003 100.0 518.67 642.24 1586.75 1402.21 14.62 21.61 553.7 2388.08 9055.0 1.3 47.27 522.12 2388.07 8134.76 8.4386 0.03 392 2388 100.0 39.02 23.2875
19985 97 98 0.0021 -0.0003 100.0 518.67 642.24 1586.13 1405.32 14.62 21.61 553.83 2388.06 9052.47 1.3 47.44 521.7 2388.04 8138.88 8.4352 0.03 391 2388 100.0 38.81 23.3165
19986 97 99 -0.0013 0.0004 100.0 518.67 642.04 1574.3 1401.13 14.62 21.61 554.32 2388.0 9058.68 1.3 47.32 521.94 2388.08 8140.64 8.3914 0.03 393 2388 100.0 39.12 23.4611
19987 97 100 0.0011 0.0003 100.0 518.67 642.19 1590.0 1405.37 14.62 21.61 553.79 2388.11 9058.91 1.3 47.15 522.11 2388.05 8137.96 8.4063 0.03 393 2388 100.0 38.97 23.3153
19988 97 101 -0.0004 0.0002 100.0 518.67 642.71 1585.48 1401.39 14.62 21.61 554.69 2388.04 9058.32 1.3 47.43 521.99 2388.06 8135.31 8.4303 0.03 393 2388 100.0 38.96 23.3541
19989 97 102 0.0028 0.0003 100.0 518.67 642.02 1586.86 1406.44 14.62 21.61 553.57 2388.08 9054.96 1.3 47.43 521.92 2388.0 8136.56 8.4017 0.03 392 2388 100.0 38.76 23.3354
19990 97 103 0.0007 -0.0002 100.0 518.67 641.93 1591.69 1404.09 14.62 21.61 553.74 2388.1 9048.79 1.3 47.39 521.88 2388.08 8138.92 8.3981 0.03 393 2388 100.0 38.85 23.3627
19991 97 104 0.0034 0.0 100.0 518.67 642.7 1581.9 1403.14 14.62 21.61 554.26 2388.1 9059.95 1.3 47.46 522.16 2388.06 8141.2 8.4292 0.03 393 2388 100.0 38.92 23.3675
19992 97 105 0.0015 -0.0002 100.0 518.67 642.44 1591.96 1406.25 14.62 21.61 553.8 2388.07 9058.14 1.3 47.38 522.32 2388.11 8138.74 8.4197 0.03 392 2388 100.0 38.91 23.376
19993 97 106 -0.0012 -0.0004 100.0 518.67 641.91 1586.61 1397.57 14.62 21.61 554.03 2388.06 9056.6 1.3 47.51 521.44 2388.04 8143.01 8.4164 0.03 393 2388 100.0 38.96 23.39
19994 97 107 0.0021 0.0003 100.0 518.67 642.39 1587.12 1405.15 14.62 21.61 554.02 2388.02 9063.82 1.3 47.19 521.84 2388.03 8143.98 8.4061 0.03 393 2388 100.0 38.95 23.4635
19995 97 108 -0.0006 -0.0002 100.0 518.67 642.28 1589.41 1410.42 14.62 21.61 553.71 2388.08 9052.67 1.3 47.54 522.62 2388.08 8139.08 8.4366 0.03 393 2388 100.0 38.76 23.2805
19996 97 109 0.0012 -0.0003 100.0 518.67 642.21 1584.99 1401.27 14.62 21.61 553.68 2388.03 9058.68 1.3 47.42 522.2 2388.0 8144.9 8.403 0.03 391 2388 100.0 39.02 23.324
19997 97 110 -0.0001 0.0001 100.0 518.67 642.61 1590.5 1404.53 14.62 21.61 554.15 2388.04 9066.21 1.3 47.43 522.33 2388.05 8142.39 8.4179 0.03 391 2388 100.0 38.97 23.3539
19998 97 111 -0.0 0.0002 100.0 518.67 641.84 1597.77 1406.92 14.62 21.61 553.26 2388.06 9066.27 1.3 47.24 521.57 2388.0 8142.74 8.3646 0.03 390 2388 100.0 38.96 23.3389
19999 97 112 0.001 -0.0004 100.0 518.67 642.35 1583.96 1400.14 14.62 21.61 554.05 2388.06 9057.3 1.3 47.31 521.45 2388.05 8138.89 8.4129 0.03 391 2388 100.0 38.92 23.3114
20000 97 113 -0.0006 0.0004 100.0 518.67 642.54 1588.47 1406.98 14.62 21.61 553.62 2388.08 9061.4 1.3 47.44 521.99 2388.01 8142.16 8.4423 0.03 393 2388 100.0 38.9 23.4075
20001 97 114 0.0018 0.0005 100.0 518.67 642.44 1585.02 1404.26 14.62 21.61 553.54 2388.03 9066.51 1.3 47.45 522.03 2388.09 8142.02 8.4047 0.03 393 2388 100.0 38.86 23.4109
20002 97 115 -0.0025 -0.0001 100.0 518.67 642.87 1583.48 1399.96 14.62 21.61 554.22 2388.07 9060.21 1.3 47.15 522.5 2388.11 8147.7 8.3855 0.03 392 2388 100.0 38.84 23.3053
20003 97 116 -0.0003 0.0 100.0 518.67 642.73 1592.5 1410.1 14.62 21.61 554.34 2388.05 9060.1 1.3 47.28 522.05 2387.96 8142.81 8.408 0.03 393 2388 100.0 38.83 23.3556
20004 97 117 -0.0025 -0.0003 100.0 518.67 642.38 1586.87 1403.23 14.62 21.61 553.96 2388.06 9058.06 1.3 47.4 521.93 2388.06 8148.14 8.4019 0.03 392 2388 100.0 39.01 23.2551
20005 97 118 0.0018 -0.0001 100.0 518.67 642.25 1596.87 1406.9 14.62 21.61 553.8 2388.08 9070.41 1.3 47.28 521.46 2388.02 8149.23 8.4305 0.03 392 2388 100.0 38.63 23.3734
20006 97 119 0.001 0.0001 100.0 518.67 642.34 1582.77 1408.95 14.62 21.61 554.58 2388.03 9059.98 1.3 47.52 521.82 2388.07 8145.24 8.4444 0.03 392 2388 100.0 38.95 23.3934
20007 97 120 0.0011 -0.0003 100.0 518.67 642.37 1588.57 1399.66 14.62 21.61 553.4 2388.03 9072.8 1.3 47.37 521.69 2388.1 8143.04 8.4255 0.03 392 2388 100.0 39.01 23.3424
20008 97 121 0.0039 -0.0002 100.0 518.67 642.41 1585.87 1402.02 14.62 21.61 554.26 2388.09 9068.59 1.3 47.29 521.79 2388.05 8142.66 8.4234 0.03 392 2388 100.0 38.96 23.3153
20009 97 122 0.001 0.0001 100.0 518.67 642.32 1584.35 1411.14 14.62 21.61 554.26 2388.01 9067.16 1.3 47.41 522.02 2388.0 8145.48 8.4052 0.03 393 2388 100.0 38.81 23.3141
20010 97 123 -0.0018 -0.0002 100.0 518.67 642.31 1589.61 1404.06 14.62 21.61 552.88 2388.1 9064.39 1.3 47.42 522.1 2388.06 8148.59 8.4322 0.03 394 2388 100.0 38.89 23.3834
20011 97 124 0.0027 0.0001 100.0 518.67 642.13 1591.88 1408.59 14.62 21.61 554.54 2388.0 9066.57 1.3 47.19 521.74 2388.04 8144.46 8.3948 0.03 392 2388 100.0 38.81 23.3129
20012 97 125 0.003 -0.0003 100.0 518.67 641.97 1593.24 1399.56 14.62 21.61 553.57 2388.02 9059.38 1.3 47.34 521.6 2388.04 8148.09 8.4256 0.03 392 2388 100.0 38.74 23.337
20013 97 126 -0.0041 -0.0003 100.0 518.67 642.23 1583.87 1408.98 14.62 21.61 553.55 2388.03 9067.91 1.3 47.49 521.4 2388.04 8143.7 8.3766 0.03 393 2388 100.0 38.91 23.3942
20014 97 127 0.0016 -0.0001 100.0 518.67 642.34 1587.38 1407.0 14.62 21.61 554.09 2387.99 9067.13 1.3 47.45 521.28 2388.07 8143.81 8.4363 0.03 393 2388 100.0 38.98 23.3601
20015 97 128 -0.0008 -0.0002 100.0 518.67 642.77 1592.39 1407.05 14.62 21.61 553.64 2388.07 9066.12 1.3 47.5 521.06 2388.04 8149.03 8.3941 0.03 394 2388 100.0 39.1 23.3364
20016 97 129 -0.0019 0.0003 100.0 518.67 642.43 1589.98 1396.83 14.62 21.61 553.6 2388.05 9068.05 1.3 47.38 521.89 2388.07 8144.86 8.4128 0.03 393 2388 100.0 39.1 23.3002
20017 97 130 -0.0041 -0.0002 100.0 518.67 642.53 1591.38 1409.07 14.62 21.61 554.1 2388.09 9074.11 1.3 47.46 521.82 2388.09 8148.43 8.4327 0.03 393 2388 100.0 38.83 23.3932
20018 97 131 -0.0002 -0.0001 100.0 518.67 642.49 1586.56 1399.82 14.62 21.61 554.35 2388.07 9067.4 1.3 47.37 521.75 2388.06 8149.79 8.4171 0.03 391 2388 100.0 38.83 23.3915
20019 97 132 -0.0001 0.0005 100.0 518.67 642.2 1590.2 1399.28 14.62 21.61 553.45 2387.99 9066.27 1.3 47.4 521.7 2388.03 8154.16 8.4312 0.03 393 2388 100.0 38.96 23.2969
20020 97 133 -0.0053 0.0 100.0 518.67 642.64 1592.58 1406.97 14.62 21.61 554.43 2388.04 9075.21 1.3 47.4 521.86 2388.06 8153.51 8.4148 0.03 394 2388 100.0 38.96 23.3992
20021 97 134 0.0011 0.0001 100.0 518.67 642.3 1590.57 1398.86 14.62 21.61 554.65 2388.04 9070.82 1.3 47.28 521.84 2388.07 8144.17 8.4483 0.03 391 2388 100.0 39.0 23.2589
20022 97 135 0.0005 0.0003 100.0 518.67 642.39 1591.8 1410.76 14.62 21.61 554.08 2388.02 9071.98 1.3 47.5 521.31 2388.04 8151.02 8.4 0.03 392 2388 100.0 38.79 23.3075
20023 97 136 0.005 -0.0003 100.0 518.67 642.5 1593.8 1403.15 14.62 21.61 553.99 2387.97 9075.38 1.3 47.43 521.68 2388.04 8151.4 8.4257 0.03 393 2388 100.0 38.87 23.2712
20024 97 137 -0.0001 -0.0003 100.0 518.67 642.7 1595.48 1402.07 14.62 21.61 553.83 2388.04 9069.96 1.3 47.31 521.22 2388.05 8152.08 8.4091 0.03 393 2388 100.0 38.82 23.3199
20025 97 138 0.0008 -0.0003 100.0 518.67 642.67 1597.5 1395.95 14.62 21.61 553.73 2388.06 9077.23 1.3 47.57 521.43 2388.0 8150.96 8.4277 0.03 392 2388 100.0 39.05 23.3614
20026 97 139 0.0027 0.0005 100.0 518.67 642.61 1581.16 1409.94 14.62 21.61 553.5 2388.05 9070.39 1.3 47.36 521.89 2388.06 8155.76 8.4242 0.03 393 2388 100.0 38.89 23.3694
20027 97 140 -0.0047 0.0001 100.0 518.67 643.06 1588.75 1406.59 14.62 21.61 554.05 2388.02 9082.18 1.3 47.41 521.67 2388.09 8158.4 8.4464 0.03 391 2388 100.0 38.97 23.3372
20028 97 141 0.0001 0.0003 100.0 518.67 642.76 1589.77 1407.95 14.62 21.61 553.2 2387.99 9077.6 1.3 47.42 522.2 2388.11 8149.82 8.4371 0.03 393 2388 100.0 39.21 23.3666
20029 97 142 -0.0012 -0.0001 100.0 518.67 642.58 1583.62 1401.27 14.62 21.61 553.85 2388.01 9083.57 1.3 47.37 522.08 2388.04 8155.2 8.4184 0.03 393 2388 100.0 39.15 23.2565
20030 97 143 -0.0002 -0.0004 100.0 518.67 642.45 1588.4 1404.27 14.62 21.61 553.92 2388.05 9076.34 1.3 47.67 521.81 2388.05 8152.43 8.4423 0.03 393 2388 100.0 39.0 23.2505
20031 97 144 -0.0024 0.0002 100.0 518.67 642.21 1579.62 1406.0 14.62 21.61 553.59 2388.06 9088.08 1.3 47.53 521.91 2388.07 8161.36 8.4363 0.03 393 2388 100.0 38.85 23.3785
20032 97 145 0.0024 0.0006 100.0 518.67 642.56 1589.04 1403.34 14.62 21.61 553.33 2388.06 9081.5 1.3 47.49 521.11 2388.09 8157.72 8.4467 0.03 393 2388 100.0 38.78 23.3485
20033 97 146 0.0029 0.0005 100.0 518.67 643.16 1589.14 1412.2 14.62 21.61 553.63 2388.05 9087.56 1.3 47.46 521.79 2388.04 8161.99 8.4143 0.03 394 2388 100.0 38.97 23.3617
20034 97 147 -0.0019 -0.0004 100.0 518.67 643.25 1601.61 1408.87 14.62 21.61 554.25 2388.01 9079.34 1.3 47.33 521.71 2388.0 8158.2 8.4192 0.03 393 2388 100.0 38.8 23.3153
20035 97 148 0.0001 -0.0002 100.0 518.67 642.97 1590.12 1402.66 14.62 21.61 552.33 2388.07 9087.41 1.3 47.36 521.47 2388.09 8160.21 8.4347 0.03 394 2388 100.0 38.82 23.3077
20036 97 149 -0.0017 0.0003 100.0 518.67 643.11 1594.9 1407.39 14.62 21.61 553.84 2388.01 9084.06 1.3 47.34 521.39 2388.04 8160.59 8.4413 0.03 394 2388 100.0 38.92 23.3856
20037 97 150 0.0008 -0.0003 100.0 518.67 642.4 1589.15 1405.32 14.62 21.61 553.52 2388.08 9082.85 1.3 47.4 521.54 2388.04 8163.27 8.4189 0.03 393 2388 100.0 38.73 23.3138
20038 97 151 0.0006 -0.0004 100.0 518.67 642.28 1590.25 1402.93 14.62 21.61 554.11 2388.09 9091.25 1.3 47.5 521.58 2388.02 8168.51 8.4507 0.03 394 2388 100.0 38.78 23.3427
20039 97 152 0.0019 -0.0001 100.0 518.67 642.88 1586.87 1405.1 14.62 21.61 553.87 2388.01 9082.11 1.3 47.45 521.7 2388.01 8162.31 8.451 0.03 393 2388 100.0 38.69 23.3105
20040 97 153 0.002 0.0003 100.0 518.67 642.29 1598.69 1405.53 14.62 21.61 553.69 2388.08 9091.33 1.3 47.42 522.41 2388.01 8170.11 8.4163 0.03 393 2388 100.0 38.69 23.3315
20041 97 154 -0.0035 0.0004 100.0 518.67 642.22 1594.3 1407.36 14.62 21.61 552.53 2388.04 9095.88 1.3 47.62 521.89 2388.05 8161.56 8.4363 0.03 393 2388 100.0 38.73 23.2671
20042 97 155 -0.001 0.0004 100.0 518.67 642.21 1591.51 1404.23 14.62 21.61 553.46 2388.02 9091.9 1.3 47.4 521.45 2388.07 8167.97 8.4647 0.03 393 2388 100.0 38.79 23.2749
20043 97 156 0.0015 0.0003 100.0 518.67 642.73 1582.09 1411.85 14.62 21.61 553.52 2388.07 9089.94 1.3 47.38 522.33 2388.07 8167.48 8.4717 0.03 392 2388 100.0 38.85 23.3267
20044 97 157 -0.0036 0.0005 100.0 518.67 642.26 1587.91 1407.48 14.62 21.61 553.6 2388.09 9097.29 1.3 47.56 521.42 2388.1 8168.7 8.4454 0.03 392 2388 100.0 38.85 23.2509
20045 97 158 0.0002 0.0001 100.0 518.67 642.31 1589.18 1407.83 14.62 21.61 552.95 2388.05 9095.63 1.3 47.57 520.9 2388.07 8164.48 8.4529 0.03 393 2388 100.0 38.95 23.186
20046 97 159 -0.0016 -0.0 100.0 518.67 642.91 1587.64 1412.29 14.62 21.61 553.55 2387.99 9095.4 1.3 47.33 521.8 2388.06 8178.21 8.4701 0.03 393 2388 100.0 38.7 23.3503
20047 97 160 -0.0016 0.0003 100.0 518.67 643.05 1599.21 1404.12 14.62 21.61 552.98 2388.01 9099.41 1.3 47.6 521.33 2388.09 8181.41 8.5181 0.03 393 2388 100.0 38.76 23.2069
20048 97 161 0.0042 0.0004 100.0 518.67 643.2 1592.12 1410.13 14.62 21.61 552.87 2388.05 9099.49 1.3 47.57 521.72 2388.03 8175.65 8.4452 0.03 392 2388 100.0 38.97 23.3667
20049 97 162 0.0015 0.0002 100.0 518.67 642.89 1588.04 1412.89 14.62 21.61 553.38 2388.12 9104.22 1.3 47.5 520.99 2388.0 8173.21 8.4398 0.03 393 2388 100.0 38.77 23.2728
20050 97 163 0.002 0.0005 100.0 518.67 642.97 1593.13 1407.04 14.62 21.61 553.12 2388.05 9097.66 1.3 47.37 520.81 2388.0 8175.32 8.4652 0.03 394 2388 100.0 38.65 23.2613
20051 97 164 0.002 -0.0003 100.0 518.67 642.94 1596.24 1406.49 14.62 21.61 553.16 2388.09 9106.17 1.3 47.52 521.38 2388.05 8182.81 8.465 0.03 394 2388 100.0 38.84 23.266
20052 97 165 -0.0027 -0.0004 100.0 518.67 642.95 1591.79 1407.37 14.62 21.61 553.1 2388.09 9107.6 1.3 47.58 521.43 2388.02 8182.14 8.444 0.03 392 2388 100.0 38.82 23.3257
20053 97 166 0.0001 0.0004 100.0 518.67 642.68 1592.24 1406.03 14.62 21.61 553.48 2388.05 9105.42 1.3 47.48 521.81 2388.07 8175.76 8.4545 0.03 394 2388 100.0 38.77 23.2744
20054 97 167 0.0006 -0.0002 100.0 518.67 642.27 1587.48 1406.84 14.62 21.61 553.5 2388.08 9101.66 1.3 47.58 521.53 2388.05 8179.84 8.446 0.03 393 2388 100.0 38.75 23.2199
20055 97 168 0.0005 -0.0002 100.0 518.67 642.8 1593.34 1412.53 14.62 21.61 553.08 2388.04 9107.16 1.3 47.61 521.51 2388.08 8182.79 8.4557 0.03 393 2388 100.0 38.66 23.3045
20056 97 169 -0.0011 0.0005 100.0 518.67 642.95 1595.77 1401.8 14.62 21.61 553.75 2388.06 9118.78 1.3 47.62 521.73 2388.01 8182.86 8.4399 0.03 394 2388 100.0 38.94 23.2459
20057 97 170 -0.0034 0.0001 100.0 518.67 642.49 1587.41 1411.55 14.62 21.61 553.22 2388.05 9119.45 1.3 47.56 521.41 2388.07 8182.08 8.4458 0.03 395 2388 100.0 38.67 23.1897
20058 97 171 -0.0037 0.0004 100.0 518.67 642.46 1595.14 1406.76 14.62 21.61 553.22 2388.02 9111.79 1.3 47.58 521.6 2388.07 8195.64 8.4538 0.03 395 2388 100.0 38.66 23.2896
20059 97 172 -0.0008 0.0003 100.0 518.67 643.1 1593.56 1411.27 14.62 21.61 553.89 2388.06 9120.21 1.3 47.74 521.38 2388.07 8182.51 8.4492 0.03 395 2388 100.0 38.64 23.2998
20060 97 173 0.0003 0.0005 100.0 518.67 642.33 1593.36 1415.43 14.62 21.61 552.62 2388.07 9118.13 1.3 47.7 521.79 2388.02 8186.99 8.4839 0.03 394 2388 100.0 38.61 23.2418
20061 97 174 -0.0014 0.0 100.0 518.67 642.97 1592.52 1418.99 14.62 21.61 552.87 2388.07 9117.33 1.3 47.57 521.31 2388.09 8198.04 8.4307 0.03 394 2388 100.0 39.08 23.2683
20062 97 175 0.0011 0.0005 100.0 518.67 642.58 1599.64 1414.21 14.62 21.61 553.59 2388.11 9115.17 1.3 47.68 521.6 2388.09 8191.69 8.4412 0.03 395 2388 100.0 38.82 23.2674
20063 97 176 0.0016 0.0003 100.0 518.67 643.67 1588.89 1413.01 14.62 21.61 552.28 2387.98 9126.09 1.3 47.81 521.61 2388.03 8199.71 8.4401 0.03 394 2388 100.0 38.6 23.2005
20064 97 177 -0.0002 -0.0001 100.0 518.67 643.35 1598.21 1408.17 14.62 21.61 553.18 2388.06 9133.73 1.3 47.52 521.18 2388.07 8196.46 8.465 0.03 395 2388 100.0 38.82 23.1064
20065 97 178 -0.0004 -0.0 100.0 518.67 643.14 1598.57 1420.07 14.62 21.61 552.87 2388.03 9127.92 1.3 47.73 521.13 2388.11 8198.58 8.4816 0.03 395 2388 100.0 38.7 23.1568
20066 97 179 -0.0009 0.0003 100.0 518.67 643.12 1595.39 1412.22 14.62 21.61 553.5 2388.07 9132.34 1.3 47.78 520.82 2388.07 8204.68 8.447 0.03 397 2388 100.0 38.73 23.2766
20067 97 180 -0.0017 0.0 100.0 518.67 643.73 1594.84 1418.51 14.62 21.61 552.62 2388.1 9144.39 1.3 47.84 521.54 2388.1 8204.09 8.4693 0.03 393 2388 100.0 38.78 23.0957
20068 97 181 0.0022 -0.0001 100.0 518.67 643.09 1589.77 1413.01 14.62 21.61 552.63 2388.11 9137.39 1.3 47.6 521.19 2388.03 8206.13 8.4637 0.03 394 2388 100.0 38.82 23.2579
20069 97 182 -0.0006 0.0001 100.0 518.67 642.89 1596.81 1414.53 14.62 21.61 552.78 2388.03 9148.6 1.3 47.61 521.1 2388.1 8207.94 8.4568 0.03 394 2388 100.0 38.82 23.3202
20070 97 183 0.0043 0.0005 100.0 518.67 643.29 1590.71 1418.39 14.62 21.61 552.64 2388.04 9142.59 1.3 47.68 521.01 2388.04 8213.45 8.4877 0.03 397 2388 100.0 38.72 23.2412
20071 97 184 0.0034 0.0004 100.0 518.67 643.89 1593.07 1414.26 14.62 21.61 552.59 2388.06 9152.46 1.3 47.86 521.04 2388.07 8213.26 8.4611 0.03 397 2388 100.0 38.79 23.1632
20072 97 185 0.0015 -0.0002 100.0 518.67 642.58 1591.57 1417.87 14.62 21.61 552.95 2388.13 9143.42 1.3 47.89 520.71 2388.09 8220.18 8.4756 0.03 395 2388 100.0 38.63 23.1792
20073 97 186 -0.0035 0.0003 100.0 518.67 643.37 1601.66 1421.33 14.62 21.61 552.6 2388.06 9150.47 1.3 47.79 520.82 2388.04 8215.76 8.4474 0.03 394 2388 100.0 38.51 23.1516
20074 97 187 -0.0008 -0.0001 100.0 518.67 642.8 1602.2 1420.68 14.62 21.61 552.31 2388.1 9154.23 1.3 47.76 520.61 2388.11 8225.96 8.4599 0.03 394 2388 100.0 38.54 23.2791
